"BH7","ADV580 - DUCT MOUNTING BRACKET","ADV580BKTDM",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH8","ADV 700-DUCT","ADV700BKTDM",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH9","CONTACTOR MOUNTING BKT( Int )","ADV-HQFC CC50",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH10","ADV-HVC CHASSIS MAIN SWITCH MOUNTING TOP HAT","ADVHVCTHMSDIN",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH11","ADV-BKT-METAL","ADVBKTMSEG",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH12","ADV-3xF50 DV MOUNTING","ADVTH3F50DVMS",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH13","F50DV TOP HAT FOR ADV","ADVTHF50 ",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH14","ADV-CONTROL SWITCH MOUNTING","ADVTHCSDIN",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH15","ADV MAIN SWITCH TOPHAT","ADVTH",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH16","ADVTHMSDIN-EDS3250T2","ADVTHMSDIN-02",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH17","ADV-MAIN SWITCH MOUNTING","ADVTHMSDIN",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH18","ADVTHMSDIN-EDS3250 - 46.5mmW","ADVTHMSDIN-01",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH19","CUSTOM BRACKET 1","BRKT00001",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH20","HPS SIDE MOUNTING BRACKET","HPS_SIDEMTNBKT",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH21","HPS SIDE MOUNTING BRACKET(300)","HPSSIDEMTNBKT300",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH22","HPS E&N MOUNTING BRACKETS","HPS-E&NBKT-TYPE2",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH23","HPS HIGH MOUNTING BRACKET","HPS_HIGH MT_BRKT",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH24","HPS MED MOUNTING BRACKET","HPS_MED MT_BRKT ",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH25","HPS LOW MOUNTING BRACKET","HPS_LOW MT_BRKT ",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH26","ADV 700 - GEAR TRAY","ADV700GT ",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH27","HPS SURGE BRACKET","HPSSRGBRKT",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH28","HPS SOCOMEC TOP HAT","HPSOCOMECTH",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH29","FCL MTNG TOPHAT 250-400A","TOPHAT250-400A ",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH30","250/400A Pillar Copper Bar","PP-GT-CBAR",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH31","HPR-QF CHASSIS","HPRQFCMTH",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH32","E & N BRACKET FOR HPR BOARDS","033012P04",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH33","F50DV TOP HAT FOR HPR","HPRF50DVMSMTH",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH34","HPR-CONTROL SWITCH MOUNTING","HPRCSMTHSTD",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH35","PANEL: MAIN SWITCH MOUNTING","023050P002",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH36","TS250 4P MCCB TOP HAT FOR HPR","TS250MCCBTH",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH37","HPR SELECTOR SWITCH MOUNTING","HPRTHSSDIN",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH38","HPR DUCT MOUNTING BRACKET TYPE2","DMBKT-HPR",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH39","HPR DUCT MOUNTING BRACKET","HPRDMB",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH40","HPS 900-STANDARD CROSS BAR","HPS_CRSBAR-900ST",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH41","HPS GEAR TRAY 900 TYPE1","HPSGT900T1",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH42","HPS 900 GEAR TRAY","HPSGT900",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH43","HPS GEAR TRAY 900 TYPE2","HPSGT900T2",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH44","HPS GEAR TRAY 900 TYPE3","HPSGT900T3",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH45","HPS 700-STANDARD CROSS BAR(R2)","HPS_CRSBAR_700ST",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH46","HPS GEAR TRAY 100 ( 100 x 610)","HPSGT100",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH47","HPS 700-GT (R2)","HPS_GT_700",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH48","HPS GEAR TRAY 300 (300 x 610)","HPSGT300",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH49","HPS GEAR TRAY 400 (400 x 610)","HPSGT400",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH50","MSCTLINK 1 INSULATING COATING RED WHITE & BLUE","MSCTLINK 1",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH51","MSCTLINK 3 INSULATING COATING RED WHITE & BLUE","MSCTLINK 3",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH52","MSCTLINK 5 INSULATION COATING RED WHITE & BLUE","MSCTLINK 5",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH53","MCCB CT LINK1","MCCB CT LINK1",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH54","MCCB 3 LINK - NO DIP SET 3 (61MM)","MCCB3LINK (61MM)",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH55","MCCB1 LINK","MCCB1 LINK",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH56","SFMLINK (MCCB) DIPPED","SFMLINK (MCCB)",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH57","MSCTLINK 6 INSULATING COATING RED WHITE & BLUE","MSCTLINK 6",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH58","MSCTLINK 8 INSULATING COATING RED WHITE & BLUE","MSCTLINK 8",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH59","MSCTLINK 7","MSCTLINK 7",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH60","MCCB SHORT LINK","2023-06-15 22:52:23",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH61","RED WHITE BLUE Complete Set Copper Bar","PCTO-TYPE 1",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH62","F50DV to HVC Chassis Mounting Copper Tags","CTF50DV-HVC",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH63","RED WHITE BLUE Complete Set Copper Bar","PCTI-TYPE 1",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH64","BLACK Complete Set Copper Bar","PCT-TYPE 1",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH65","RED WHITE BLUE BLACK Complete Set Copper Bar","PCT-TYPE 2",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH66","CT SPACER","CT SPACER",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH67","Support Bracket (58mm)","SPLCH-01",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH68","HPS LOW MOUNTING BRACKET(400)","HPSLOWMTBRKT400",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH69","HPS MEDIUM MOUNTING BRACKET","HPSMEDMTBRKT400",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH70","HPS HIGH MOUNTING BRACKET(400)","HPSHIGHMTBRKT400",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH71","HPS E&N MOUNTING BRACKET(400)","HPS-E&NBKT(400)",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH72","HPS SIDE MOUNTING BRACKET(400)","HPSSIDEMTNBKT400",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH73","CUSTOM BRACKET4(230mm)","BRKT00004(230MM)",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH74","CUSTOM BRACKET3(100mm)","BRKT00003(100MM)",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH75","SK204 TOP HAT FOR HPR","HPRTHSK204",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH76","CUSTOM BRACKET 2","BRKT00002",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH77","HPR700 E&N TYPE 2","HPR700E&N",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH78","HPR-CONTROL SWITCH MOUNTING","HPRLCSMTHL",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH79","HPR-HPC LOW PAN CHASSIS MOUNTING TOP HAT","HPRHPCCMTH",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH80","HPR METAL SEGREGATION","HPRSEGBKT",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH81",\N,\N,0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH82",\N,\N,0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH83",\N,\N,0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH84",\N,\N,0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH85",\N,\N,0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH86",\N,\N,0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH87",\N,\N,0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH88",\N,\N,0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH89",\N,\N,0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH90","poly cover",\N,0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH91","poly cover",\N,0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH92","F50DV POLY COVER","POLYCVR-F50DV-QF",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH93","poly cover",\N,0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH94","poly cover",\N,0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH95","F50DV POLY COVER","POLYCVR-F50DV-QF",0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH96",\N,\N,0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH97",\N,\N,0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH98",\N,\N,0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH99",\N,\N,0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
"BH100",\N,\N,0,0,0,0,0,0,\N,0,0,0,"2023-06-15 22:52:23","TopHats",2
